Code_CIS	Pathologie
66136175	Epilepsie
66136969	Aspergillose
66138621	Angine de poitrine
66138621	Angor
66139659	Hypercholestérolémie
66139659	Hyperlipidémie
66139723	Onychomycose
66139762	Schizophrénie
66142160	Sinusite
66142228	Dysménorrhée
66142228	Règles douloureuses
66145053	Migraine
66145765	Anxiété
66145765	Epilepsie
66146187	Diarrhée
66146931	Maladie de Crohn
66146931	Polyarthrite juvénile
66146931	Polyarthrite rhumatoïde
66146931	Psoriasis
66146931	Rectocolite hémorragique
66146931	Uvéite
66147392	Cystite
66147392	Maladie de Lyme
66147392	Otite moyenne aiguë
66147392	Sinusite
66148697	Hypertension artérielle
66148843	Epilepsie
66150164	Hypercholestérolémie
66150164	Hyperlipidémie
66150367	Polyarthrite rhumatoïde
66151241	Maladie de Lyme
66151241	Prostatite
66151241	Syphilis
66151519	Maladie de Crohn
66151519	Polyarthrite juvénile
66151519	Polyarthrite rhumatoïde
66151519	Psoriasis
66152197	Hypertension artérielle
66152667	Impuissance masculine
66152959	Nausées et vomissements
66153032	Epilepsie
66153192	Hypertension artérielle
66153235	Schizophrénie
66154593	Maladie de Crohn
66154593	Rectocolite hémorragique
66155738	Hypercholestérolémie
66155738	Hyperlipidémie
66155948	Vaginite
66156605	Hémorroïdes
66156950	Cystite
66156950	Otite moyenne aiguë
66156950	Sinusite
66156975	Dysménorrhée
66156975	Règles douloureuses
66157358	Hypertension artérielle
66157988	Anxiété
66157988	Dépression
66159149	Angine de poitrine
66159149	Angor
66159149	Hypertension artérielle
66160525	Hypertension artérielle
66160774	Hypercholestérolémie
66160774	Hyperlipidémie
66161755	Athérosclérose cardio-vasculaire
66161755	Hypertension artérielle
66162063	Hypertension artérielle
66167509	Rhinite allergique
66167509	Urticaire
66169467	Cystite
66169467	Maladie de Lyme
66169467	Otite moyenne aiguë
66169467	Sinusite
66170398	Maladie de Crohn
66170398	Psoriasis
66170398	Rectocolite hémorragique
66170487	Anxiété
66170487	Dépression
66170633	Anxiété
66170633	Dépression
66170989	Diabète
66171354	Angiome
66171354	Asthme
66171354	BPCO
66171354	Bronchopneumopathie chronique obstructive
66171354	Laryngite aiguë
66171354	Lupus
66171354	Maladie de Crohn
66171354	Nausées et vomissements
66171354	Polyarthrite rhumatoïde
66171354	Rectocolite hémorragique
66171354	Rhinite allergique
66171354	Sinusite
66171354	Tuberculose
66171354	Urticaire
66171354	Uvéite
66171532	Hypertension artérielle
66172278	Dermatite de contact
66172278	Eczéma de contact
66172552	Schizophrénie
66173953	Hypertension artérielle
66175242	Ostéoporose
66176497	Anxiété
66176497	Dépression
66177542	Hypertension artérielle
66177542	Infarctus du myocarde
66177542	Insuffisance cardiaque
66177695	Constipation
66178466	Hypertension artérielle
66179486	Asthme
66179486	BPCO
66179486	Bronchopneumopathie chronique obstructive
66181067	Schizophrénie
66182315	BPCO
66182315	Bronchopneumopathie chronique obstructive
66182315	Cystite
66182315	Prostatite
66182315	Sinusite
66182379	Paludisme
66184743	Alcoolisme
66184743	Anxiété
66185425	Dysménorrhée
66185425	Règles douloureuses
66185667	Insuffisance cardiaque
66186609	Dermatite atopique
66186609	Eczéma atopique
66186609	Psoriasis
66187344	Reflux gastro-oesophagien
66187344	Ulcère gastro-duodénal
66187789	Hyperuricémie
66188581	Aspergillose
66188581	Pityriasis versicolor
66191976	Angine de poitrine
66191976	Angor
66191976	Hypertension artérielle
66192398	Alopécie
66192569	Hypertension artérielle
66194303	Hypertension artérielle
66195309	Anxiété
66195309	Epilepsie
66196012	Tabagisme
66198255	Glaucome
66202052	Asthme
66202636	Diabète
66203033	Maladie de Parkinson
66203859	Glaucome
66203873	Angiome
66203873	BPCO
66203873	Bronchopneumopathie chronique obstructive
66203873	Laryngite aiguë
66203873	Lupus
66203873	Maladie de Crohn
66203873	Nausées et vomissements
66203873	Polyarthrite rhumatoïde
66203873	Rhinite allergique
66203873	Sinusite
66203873	Tuberculose
66203873	Urticaire
66203873	Uvéite
66204021	Constipation
66205536	Insomnie
66207341	Aspergillose
66209851	Angine de poitrine
66209851	Angor
66209851	Infarctus du myocarde
66216041	Hypertension artérielle
66216041	Infarctus du myocarde
66216041	Insuffisance cardiaque
66216486	Angiome
66216486	BPCO
66216486	Bronchopneumopathie chronique obstructive
66216486	Laryngite aiguë
66216486	Lupus
66216486	Maladie de Crohn
66216486	Nausées et vomissements
66216486	Polyarthrite rhumatoïde
66216486	Rhinite allergique
66216486	Sinusite
66216486	Tuberculose
66216486	Urticaire
66216486	Uvéite
66217549	Polyarthrite rhumatoïde
66218213	Polyarthrite rhumatoïde
66219105	Dépression
66219105	Schizophrénie
66220723	Anxiété
66220723	Epilepsie
66221405	Diarrhée
66221622	Reflux gastro-oesophagien
66221750	Dépression
66221775	Diarrhée
66224312	Angine de poitrine
66224312	Angor
66225439	Maladie de Parkinson
66227027	Adénome bénin de la prostate
66227027	Hypertrophie bénigne de la prostate
66227034	Conjonctivite allergique
66231292	Asthme
66232519	Schizophrénie
66233813	Hypertension artérielle
66238671	Maladie de Parkinson
66240875	Pityriasis versicolor
66241856	Schizophrénie
66242285	Insuffisance cardiaque
66248181	Rhinite allergique
66248854	Hypertension artérielle
66248854	Infarctus du myocarde
66248854	Insuffisance cardiaque
66252856	Diabète
66253794	Polyarthrite juvénile
66253794	Polyarthrite rhumatoïde
66253794	Psoriasis
66255336	Rhinite allergique
66255336	Urticaire
66255471	BPCO
66255471	Bronchopneumopathie chronique obstructive
66255471	Prostatite
66255471	Sinusite
66256064	Nausées et vomissements
66257038	Ostéoporose
66257579	Anxiété
66257579	Dépression
66258186	Diabète
66259498	Enurésie
66261549	Alopécie
66263176	Epilepsie
66263322	Epilepsie
66265330	Toxoplasmose
66266717	Dysménorrhée
66266717	Règles douloureuses
66268344	Dépression
66269026	Carence en vitamine D
66271415	Dysménorrhée
66271415	Polyarthrite rhumatoïde
66271415	Règles douloureuses
66273170	Hypertension artérielle
66273170	Infarctus du myocarde
66273170	Insuffisance cardiaque
66275029	Anxiété
66275029	Dépression
66279248	Insuffisance cardiaque
66279287	Hypercholestérolémie
66279287	Hyperlipidémie
66280072	Hyperthyroïdie
66280072	Hypothyroïdie
66280930	Dysménorrhée
66280930	Règles douloureuses
66281345	Adénome bénin de la prostate
66281345	Hypertrophie bénigne de la prostate
66281427	Dysménorrhée
66281427	Migraine
66281427	Règles douloureuses
66282810	Carence en vitamine D
66283563	Urticaire
66284708	Arthrose du genou
66284708	Gonarthrose
66285105	Hypertension artérielle
66285105	Infarctus du myocarde
66285105	Insuffisance cardiaque
66285258	Tabagisme
66286285	Hypertension artérielle
66286285	Infarctus du myocarde
66287152	Tabagisme
66287654	Glaucome
66288382	Adénome bénin de la prostate
66288382	Hypertrophie bénigne de la prostate
66289534	Hyperthyroïdie
66289534	Hypothyroïdie
66289783	Glaucome
66292224	Hypercholestérolémie
66292224	Hyperlipidémie
66292690	Anxiété
66292690	Dépression
66292968	Onychomycose
66293778	Reflux gastro-oesophagien
66293778	Ulcère duodénal
66293778	Ulcère gastrique
66293778	Ulcère gastro-duodénal
66295505	Epilepsie
66296030	Acné
66296411	Rhinite allergique
66296411	Urticaire
66297189	Angiome
66297189	BPCO
66297189	Bronchopneumopathie chronique obstructive
66297189	Laryngite aiguë
66297189	Lupus
66297189	Maladie de Crohn
66297189	Nausées et vomissements
66297189	Polyarthrite rhumatoïde
66297189	Rhinite allergique
66297189	Sinusite
66297189	Tuberculose
66297189	Urticaire
66297189	Uvéite
66297890	Adénome bénin de la prostate
66297890	Hypertrophie bénigne de la prostate
66297965	Impuissance masculine
66298152	Hypertension artérielle
66298152	Insuffisance cardiaque
66298483	Hypertension artérielle
66299756	Angine de poitrine
66299756	Angor
66299756	Hypertension artérielle
66300735	Polyarthrite rhumatoïde
66303560	Epilepsie
66303681	Dysménorrhée
66303681	Polyarthrite juvénile
66303681	Règles douloureuses
66304210	Anxiété
66304210	Epilepsie
66304616	Hypertension artérielle
66305159	Adénome bénin de la prostate
66305159	Hypertrophie bénigne de la prostate
66306898	Dermatite atopique
66306898	Eczéma atopique
66311429	Hypertension artérielle
66311831	Polyarthrite juvénile
66314749	Ulcère duodénal
66314749	Ulcère gastrique
66314749	Ulcère gastro-duodénal
66315000	Diabète
66315178	Hypertension artérielle
66315751	Schizophrénie
66315986	Vaginite
66316885	Arthrose du genou
66316885	Gonarthrose
66317179	Hypertension artérielle
66317179	Insuffisance cardiaque
66317916	Prostatite
66318142	Candidose buccale
66318142	Onychomycose
66318142	Pityriasis versicolor
66318480	Hypertension artérielle
66318480	Infarctus du myocarde
66318480	Insuffisance cardiaque
66319269	Diabète
66319493	Diabète
66320218	Maladie de Crohn
66320218	Rectocolite hémorragique
66320225	Angine de poitrine
66320225	Angor
66320225	Hypertension artérielle
66320467	Anxiété
66320467	Dépression
66322048	Angiome
66322048	Asthme
66322048	BPCO
66322048	Bronchopneumopathie chronique obstructive
66322048	Laryngite aiguë
66322048	Lupus
66322048	Maladie de Crohn
66322048	Nausées et vomissements
66322048	Polyarthrite rhumatoïde
66322048	Rectocolite hémorragique
66322048	Rhinite allergique
66322048	Sinusite
66322048	Tuberculose
66322048	Urticaire
66322048	Uvéite
66322824	Hypertension artérielle
66325927	Schizophrénie
66326694	Herpès labial
66327091	Angine de poitrine
66327091	Angor
66327091	Insuffisance cardiaque
66328243	Hypercholestérolémie
66328243	Hyperlipidémie
66328485	Hypercholestérolémie
66328485	Hyperlipidémie
66328738	Athérosclérose cardio-vasculaire
66328738	Hypertension artérielle
66329046	Hypertension artérielle
66329046	Insuffisance cardiaque
66329306	Hypercholestérolémie
66329306	Hyperlipidémie
66329306	Infarctus du myocarde
66330098	Sinusite
66330098	Uvéite
66330568	Enurésie
66330568	Migraine
66331314	Hypertension artérielle
66331392	Hypercholestérolémie
66331392	Hyperlipidémie
66333404	Reflux gastro-oesophagien
66333404	Ulcère duodénal
66333404	Ulcère gastrique
66333404	Ulcère gastro-duodénal
66334292	Anxiété
66334292	Dépression
66334381	Hypertension artérielle
66334381	Infarctus du myocarde
66334381	Insuffisance cardiaque
66334552	Epilepsie
66334926	Insuffisance cardiaque
66335825	Insomnie
66337630	Asthme
66340014	Anxiété
66340014	Dépression
66340498	Angine de poitrine
66340498	Angor
66340498	Hypertension artérielle
66341408	Constipation
66343989	Impétigo
66346693	Angine de poitrine
66346693	Angor
66346693	Embolie pulmonaire
66346693	Infarctus du myocarde
66346693	Phlébite
66346693	Thrombose veineuse
66350332	Reflux gastro-oesophagien
66351224	Athérosclérose cardio-vasculaire
66351224	Hypercholestérolémie
66351224	Hyperlipidémie
66351548	Insuffisance cardiaque
66351950	Hypercholestérolémie
66351950	Hyperlipidémie
66355322	Candidose buccale
66355322	Onychomycose
66355322	Pityriasis versicolor
66356036	Hémorroïdes
66357483	Maladie de Crohn
66357483	Rectocolite hémorragique
66358546	Hypotension orthostatique
66359096	Glaucome
66359477	Hypertension artérielle
66361930	Diabète
66362637	Vertiges de Ménière
66363543	Goutte
66363543	Hyperuricémie
66363956	Enurésie
66364570	Hypercholestérolémie
66364570	Hyperlipidémie
66370235	Asthme
66371180	Anémie par carence en fer
66372542	Constipation
66373135	Anxiété
66373135	Dépression
66373181	Migraine
66375339	Dépression
66377201	Maladie de Parkinson
66377564	Cystite
66377564	Prostatite
66377564	Sinusite
66377660	Schizophrénie
66378381	Aspergillose
66380934	Diarrhée
66383663	Hypertension artérielle
66383663	Infarctus du myocarde
66383663	Insuffisance cardiaque
66383994	Enurésie
66384181	Maladie de Parkinson
66385504	Carence en vitamine D
66385504	Ostéoporose
66385963	Hypertension artérielle
66387117	Reflux gastro-oesophagien
66387117	Ulcère duodénal
66387117	Ulcère gastrique
66387117	Ulcère gastro-duodénal
66387487	Onychomycose
66390978	Schizophrénie
66393084	Hypertension artérielle
66393935	Polyarthrite juvénile
66393935	Polyarthrite rhumatoïde
66393935	Psoriasis
66394873	Hypertension artérielle
66395110	Pityriasis versicolor
66395950	Paludisme
66396792	Hypertension artérielle
66396881	Schizophrénie
66397549	Hypercholestérolémie
66397549	Hyperlipidémie
66398576	Nausées et vomissements
66399710	Athérosclérose cardio-vasculaire
66399710	Hypercholestérolémie
66399710	Hyperlipidémie
66400454	Hémorroïdes
66400785	Aspergillose
66400810	Dysménorrhée
66400810	Règles douloureuses
66402996	Dépression
66403692	Polyarthrite rhumatoïde
66404004	Tuberculose
66407096	Ostéoporose
66407363	Carence en vitamine D
66407363	Ostéoporose
66407826	Ostéoporose
66407833	Candidose buccale
66407833	Onychomycose
66407833	Pityriasis versicolor
66409371	Anxiété
66409371	Dépression
66410690	Anxiété
66410690	Epilepsie
66411408	Hypertension artérielle
66413409	Tabagisme
66414482	Epilepsie
66415335	Angine de poitrine
66415335	Angor
66415335	Hypertension artérielle
66415335	Hyperthyroïdie
66415335	Infarctus du myocarde
66415335	Migraine
66418655	Maladie de Crohn
66418655	Polyarthrite juvénile
66418655	Polyarthrite rhumatoïde
66418655	Psoriasis
66423894	Dermatite atopique
66423894	Dermatite de contact
66423894	Eczéma atopique
66423894	Eczéma de contact
66423894	Psoriasis
66424715	Hypercholestérolémie
66424715	Hyperlipidémie
66425767	Aspergillose
66426100	Hyperthyroïdie
66426100	Hypothyroïdie
66426495	Hémorroïdes
66426680	Dysménorrhée
66426680	Règles douloureuses
66429153	Polyarthrite rhumatoïde
66429153	Psoriasis
66429235	Dépression
66429235	Schizophrénie
66429947	Hypercholestérolémie
66429947	Hyperlipidémie
66430643	Cystite
66430942	Anxiété
66430942	Dépression
66432676	Hypertension artérielle
66432676	Insuffisance cardiaque
66433778	Polyarthrite rhumatoïde
66434780	Hypertension artérielle
66435195	Athérosclérose cardio-vasculaire
66435195	Hypertension artérielle
66437367	Dépression
66437367	Schizophrénie
66437901	Rhinite allergique
66437901	Urticaire
66440064	Ulcère duodénal
66440064	Ulcère gastrique
66440064	Ulcère gastro-duodénal
66441419	Hypertension artérielle
66441419	Insuffisance cardiaque
66444664	Hypertension artérielle
66444664	Insuffisance cardiaque
66450806	Adénome bénin de la prostate
66450806	Hypertrophie bénigne de la prostate
66452892	Dépression
66454982	Tuberculose
66456143	Hypercholestérolémie
66456143	Hyperlipidémie
66458219	Schizophrénie
66459641	Schizophrénie
66459997	Angine de poitrine
66459997	Angor
66459997	Extrasystoles
66459997	Hypertension artérielle
66459997	Infarctus du myocarde
66460615	Constipation
66463077	Hypertension artérielle
66463077	Insuffisance cardiaque
66463134	Dépression
66464019	Candidose buccale
66470506	Cystite
66470506	Otite externe aiguë
66470506	Sinusite
66472119	Conjonctivite allergique
66473032	Insomnie
66473203	Angine de poitrine
66473203	Angor
66473203	Hypertension artérielle
66475001	Reflux gastro-oesophagien
66475001	Ulcère duodénal
66475001	Ulcère gastrique
66475001	Ulcère gastro-duodénal
66475325	Hypercholestérolémie
66475325	Hyperlipidémie
66475784	Dépression
66477041	Ostéoporose
66477066	Sinusite
66477810	Reflux gastro-oesophagien
66477810	Ulcère duodénal
66477810	Ulcère gastrique
66477810	Ulcère gastro-duodénal
66479505	Adénome bénin de la prostate
66479505	Hypertrophie bénigne de la prostate
66481292	Diabète
66482348	Coliques néphrétiques
66482348	Dysménorrhée
66482348	Règles douloureuses
66484819	BPCO
66484819	Bronchopneumopathie chronique obstructive
66484819	Cystite
66484819	Prostatite
66484819	Sinusite
66485102	Hypertension artérielle
66487797	Hypertension artérielle
66487797	Infarctus du myocarde
66487797	Insuffisance cardiaque
66488803	Glaucome
66489175	Glaucome
66490708	Candidose buccale
66490708	Onychomycose
66490708	Pityriasis versicolor
66496173	Diabète
66498605	Carence en vitamine D
66499002	Conjonctivite allergique
66500369	Hypertension artérielle
66500390	Maladie de Parkinson
66500821	Lupus
66500821	Maladie de Crohn
66500821	Polyarthrite rhumatoïde
66500821	Rectocolite hémorragique
66503041	Rhinite allergique
66503041	Urticaire
66503721	Nausées et vomissements
66506404	Infarctus du myocarde
66508394	Adénome bénin de la prostate
66508394	Hypertrophie bénigne de la prostate
66508679	Schizophrénie
66511091	Anxiété
66511091	Epilepsie
66511789	Cystite
66511789	Maladie de Lyme
66511789	Otite moyenne aiguë
66511789	Sinusite
66511935	Angine de poitrine
66511935	Angor
66511935	Hypertension artérielle
66512407	Insuffisance cardiaque
66513085	Diabète
66513612	Reflux gastro-oesophagien
